D,S,ho,do,hc,hz,du,J,Q,Hi,y
500,60000,335,235,1250,1250,350.16,3.43,35,3,43739.03
500,60000,335,235,1250,1250,350.16,3.43,35,4,34359.85
500,60000,335,235,1250,1250,350.16,3.43,35,5,38190
500,60000,335,235,1250,1250,350.16,3.43,35,6,39658.3
500,60000,335,235,1250,1250,350.16,3.43,35,7,39813.64
500,60000,335,235,1250,1250,350.16,3.43,35,8,39614.8
500,60000,335,235,1250,1250,350.16,3.43,35,9,46320.33
500,60000,335,235,1250,1250,350.16,3.43,35,10,48932.27
500,60000,335,235,1250,1250,350.16,3.43,35,11,52300
500,60000,335,235,1250,1250,350.16,3.43,35,12,57100
500,40000,335,235,1250,1250,294.46,4.7,10,1,0
500,40000,335,235,1250,1250,294.46,4.7,10,2,9919.29
500,40000,335,235,1250,1250,294.46,4.7,10,3,10651.51
500,40000,335,235,1250,1250,294.46,4.7,10,4,8833.26
500,40000,335,235,1250,1250,294.46,4.7,10,5,8817.23
500,40000,335,235,1250,1250,294.46,4.7,10,6,9309.3
500,40000,335,235,1250,1250,294.46,4.7,10,7,8698.2
500,40000,335,235,1250,1250,294.46,4.7,10,8,9660.35
500,40000,335,235,1250,1250,294.46,4.7,10,9,11618.52
500,40000,335,235,1250,1250,294.46,4.7,10,10,10920.02
500,40000,335,235,1250,1250,294.46,4.7,10,11,13800
500,40000,335,235,1250,1250,294.46,4.7,10,12,14300
500,40000,335,235,1250,1250,294.46,4.7,15,1,0
500,40000,335,235,1250,1250,294.46,4.7,15,2,16181.34
500,40000,335,235,1250,1250,294.46,4.7,15,3,14614.52
500,40000,335,235,1250,1250,294.46,4.7,15,4,13924.82
500,40000,335,235,1250,1250,294.46,4.7,15,5,16434.76
500,40000,335,235,1250,1250,294.46,4.7,15,6,14714.01
500,40000,335,235,1250,1250,294.46,4.7,15,7,15212.96
500,40000,335,235,1250,1250,294.46,4.7,15,8,15806.49
500,40000,335,235,1250,1250,294.46,4.7,15,9,17001.74
500,40000,335,235,1250,1250,294.46,4.7,15,10,17403.89
500,40000,335,235,1250,1250,294.46,4.7,15,11,20000
500,40000,335,235,1250,1250,294.46,4.7,15,12,20100
500,40000,335,235,1250,1250,294.46,4.7,20,1,0
500,40000,335,235,1250,1250,294.46,4.7,20,2,22233.72
500,40000,335,235,1250,1250,294.46,4.7,20,3,20607.96
500,40000,335,235,1250,1250,294.46,4.7,20,4,18267.37
500,40000,335,235,1250,1250,294.46,4.7,20,5,21225.53
500,40000,335,235,1250,1250,294.46,4.7,20,6,20021.96
500,40000,335,235,1250,1250,294.46,4.7,20,7,18502.86
500,40000,335,235,1250,1250,294.46,4.7,20,8,20240.13
500,40000,335,235,1250,1250,294.46,4.7,20,9,22904.82
500,40000,335,235,1250,1250,294.46,4.7,20,10,26148.99
500,40000,335,235,1250,1250,294.46,4.7,20,11,27300
500,40000,335,235,1250,1250,294.46,4.7,20,12,27800
500,40000,335,235,1250,1250,294.46,4.7,25,1,0
500,40000,335,235,1250,1250,294.46,4.7,25,2,28990.99
500,40000,335,235,1250,1250,294.46,4.7,25,3,23922.38
500,40000,335,235,1250,1250,294.46,4.7,25,4,25430.35
500,40000,335,235,1250,1250,294.46,4.7,25,5,26589.05
500,40000,335,235,1250,1250,294.46,4.7,25,6,26910.01
500,40000,335,235,1250,1250,294.46,4.7,25,7,26658.97
500,40000,335,235,1250,1250,294.46,4.7,25,8,29684.41
500,40000,335,235,1250,1250,294.46,4.7,25,9,29863.7
500,40000,335,235,1250,1250,294.46,4.7,25,10,31024.65
500,40000,335,235,1250,1250,294.46,4.7,25,11,32300
500,40000,335,235,1250,1250,294.46,4.7,25,12,31400
500,40000,335,235,1250,1250,294.46,4.7,30,1,0
500,40000,335,235,1250,1250,294.46,4.7,30,2,33941.42
500,40000,335,235,1250,1250,294.46,4.7,30,3,27114.28
500,40000,335,235,1250,1250,294.46,4.7,30,4,30316.45
500,40000,335,235,1250,1250,294.46,4.7,30,5,33102.3
500,40000,335,235,1250,1250,294.46,4.7,30,6,31425
500,40000,335,235,1250,1250,294.46,4.7,30,7,28759.28
500,40000,335,235,1250,1250,294.46,4.7,30,8,31786.86
500,40000,335,235,1250,1250,294.46,4.7,30,9,34578.87
500,40000,335,235,1250,1250,294.46,4.7,30,10,36784.74
500,40000,335,235,1250,1250,294.46,4.7,30,11,41000
500,40000,335,235,1250,1250,294.46,4.7,30,12,37900
500,40000,335,235,1250,1250,294.46,4.7,35,1,0
500,40000,335,235,1250,1250,294.46,4.7,35,2,42266.55
500,40000,335,235,1250,1250,294.46,4.7,35,3,39425.4
500,40000,335,235,1250,1250,294.46,4.7,35,4,33959.96
500,40000,335,235,1250,1250,294.46,4.7,35,5,42055.77
500,40000,335,235,1250,1250,294.46,4.7,35,6,33229.66
500,40000,335,235,1250,1250,294.46,4.7,35,7,37784.54
500,40000,335,235,1250,1250,294.46,4.7,35,8,37143.32
500,40000,335,235,1250,1250,294.46,4.7,35,9,42983.77
500,40000,335,235,1250,1250,294.46,4.7,35,10,48473.62
500,40000,335,235,1250,1250,294.46,4.7,35,11,54300
500,40000,335,235,1250,1250,294.46,4.7,35,12,48900
500,20000,335,235,1250,1250,294.46,4.7,10,1,0
500,20000,335,235,1250,1250,294.46,4.7,10,2,4958.33
500,20000,335,235,1250,1250,294.46,4.7,10,3,9478.88
500,20000,335,235,1250,1250,294.46,4.7,10,4,7474
500,20000,335,235,1250,1250,294.46,4.7,10,5,7720.81
500,20000,335,235,1250,1250,294.46,4.7,10,6,7693.49
500,20000,335,235,1250,1250,294.46,4.7,10,7,6874.54
500,20000,335,235,1250,1250,294.46,4.7,10,8,6605.17
500,20000,335,235,1250,1250,294.46,4.7,10,9,7217.59
500,20000,335,235,1250,1250,294.46,4.7,10,10,7208.07
500,20000,335,235,1250,1250,294.46,4.7,10,11,8840
500,20000,335,235,1250,1250,294.46,4.7,10,12,8440
500,20000,335,235,1250,1250,294.46,4.7,15,1,0
500,20000,335,235,1250,1250,294.46,4.7,15,2,7018.78
500,20000,335,235,1250,1250,294.46,4.7,15,3,12886.27
500,20000,335,235,1250,1250,294.46,4.7,15,4,10956.81
500,20000,335,235,1250,1250,294.46,4.7,15,5,11719.94
500,20000,335,235,1250,1250,294.46,4.7,15,6,10643.24
500,20000,335,235,1250,1250,294.46,4.7,15,7,10096.34
500,20000,335,235,1250,1250,294.46,4.7,15,8,9219.56
500,20000,335,235,1250,1250,294.46,4.7,15,9,10436.67
500,20000,335,235,1250,1250,294.46,4.7,15,10,10534.75
500,20000,335,235,1250,1250,294.46,4.7,15,11,13900
500,20000,335,235,1250,1250,294.46,4.7,15,12,13800
500,20000,335,235,1250,1250,294.46,4.7,20,1,0
500,20000,335,235,1250,1250,294.46,4.7,20,2,15417.7
500,20000,335,235,1250,1250,294.46,4.7,20,3,19155.39
500,20000,335,235,1250,1250,294.46,4.7,20,4,15421.01
500,20000,335,235,1250,1250,294.46,4.7,20,5,15863.04
500,20000,335,235,1250,1250,294.46,4.7,20,6,16125
500,20000,335,235,1250,1250,294.46,4.7,20,7,14224.16
500,20000,335,235,1250,1250,294.46,4.7,20,8,13477.36
500,20000,335,235,1250,1250,294.46,4.7,20,9,14408.19
500,20000,335,235,1250,1250,294.46,4.7,20,10,14730.9
500,20000,335,235,1250,1250,294.46,4.7,20,11,17500
500,20000,335,235,1250,1250,294.46,4.7,20,12,18900
500,20000,335,235,1250,1250,294.46,4.7,25,1,0
500,20000,335,235,1250,1250,294.46,4.7,25,2,19673.78
500,20000,335,235,1250,1250,294.46,4.7,25,3,23414.05
500,20000,335,235,1250,1250,294.46,4.7,25,4,18628.73
500,20000,335,235,1250,1250,294.46,4.7,25,5,18508.23
500,20000,335,235,1250,1250,294.46,4.7,25,6,18991.49
500,20000,335,235,1250,1250,294.46,4.7,25,7,18317.67
500,20000,335,235,1250,1250,294.46,4.7,25,8,16283.69
500,20000,335,235,1250,1250,294.46,4.7,25,9,18355.74
500,20000,335,235,1250,1250,294.46,4.7,25,10,19357.19
500,20000,335,235,1250,1250,294.46,4.7,25,11,22300
500,20000,335,235,1250,1250,294.46,4.7,25,12,23800
500,20000,335,235,1250,1250,294.46,4.7,30,1,0
500,20000,335,235,1250,1250,294.46,4.7,30,2,20426.06
500,20000,335,235,1250,1250,294.46,4.7,30,3,27372.89
500,20000,335,235,1250,1250,294.46,4.7,30,4,25596.04
500,20000,335,235,1250,1250,294.46,4.7,30,5,25866.27
500,20000,335,235,1250,1250,294.46,4.7,30,6,24241.44
500,20000,335,235,1250,1250,294.46,4.7,30,7,23218.97
500,20000,335,235,1250,1250,294.46,4.7,30,8,21655.05
500,20000,335,235,1250,1250,294.46,4.7,30,9,22553.1
500,20000,335,235,1250,1250,294.46,4.7,30,10,22812.47
500,20000,335,235,1250,1250,294.46,4.7,30,11,29100
500,20000,335,235,1250,1250,294.46,4.7,30,12,30300
500,20000,335,235,1250,1250,294.46,4.7,35,1,0
500,20000,335,235,1250,1250,294.46,4.7,35,2,28190
500,20000,335,235,1250,1250,294.46,4.7,35,3,33700.3
500,20000,335,235,1250,1250,294.46,4.7,35,4,26473.61
500,20000,335,235,1250,1250,294.46,4.7,35,5,25625.96
500,20000,335,235,1250,1250,294.46,4.7,35,6,25575.64
500,20000,335,235,1250,1250,294.46,4.7,35,7,25691.65
500,20000,335,235,1250,1250,294.46,4.7,35,8,27153.44
500,20000,335,235,1250,1250,294.46,4.7,35,9,25694.22
500,20000,335,235,1250,1250,294.46,4.7,35,10,28126.73
500,20000,335,235,1250,1250,294.46,4.7,35,11,35400
500,20000,335,235,1250,1250,294.46,4.7,35,12,34200
500,60000,335,235,1500,1000,335.58,4.7,10,1,0
500,60000,335,235,1500,1000,335.58,4.7,10,2,9061.82
500,60000,335,235,1500,1000,335.58,4.7,10,3,11825.95
500,60000,335,235,1500,1000,335.58,4.7,10,4,10723.81
500,60000,335,235,1500,1000,335.58,4.7,10,5,10217.34
500,60000,335,235,1500,1000,335.58,4.7,10,6,10396.57
500,60000,335,235,1500,1000,335.58,4.7,10,7,10862.23
500,60000,335,235,1500,1000,335.58,4.7,10,8,11665.57
500,60000,335,235,1500,1000,335.58,4.7,10,9,10760.11
500,60000,335,235,1500,1000,335.58,4.7,10,10,12347.5
500,60000,335,235,1500,1000,335.58,4.7,10,11,11800
500,60000,335,235,1500,1000,335.58,4.7,10,12,11700
500,60000,335,235,1500,1000,335.58,4.7,15,1,0
500,60000,335,235,1500,1000,335.58,4.7,15,2,13171.24
500,60000,335,235,1500,1000,335.58,4.7,15,3,15072.28
500,60000,335,235,1500,1000,335.58,4.7,15,4,15705.24
500,60000,335,235,1500,1000,335.58,4.7,15,5,15705.24
500,60000,335,235,1500,1000,335.58,4.7,15,6,15439.19
500,60000,335,235,1500,1000,335.58,4.7,15,7,17303.9
500,60000,335,235,1500,1000,335.58,4.7,15,8,18598.58
500,60000,335,235,1500,1000,335.58,4.7,15,9,17889.9
500,60000,335,235,1500,1000,335.58,4.7,15,10,18239.13
500,60000,335,235,1500,1000,335.58,4.7,15,11,23600
500,60000,335,235,1500,1000,335.58,4.7,15,12,21000
500,60000,335,235,1500,1000,335.58,4.7,20,1,0
500,60000,335,235,1500,1000,335.58,4.7,20,2,18050.88
500,60000,335,235,1500,1000,335.58,4.7,20,3,23797.12
500,60000,335,235,1500,1000,335.58,4.7,20,4,20494.02
500,60000,335,235,1500,1000,335.58,4.7,20,5,20915.29
500,60000,335,235,1500,1000,335.58,4.7,20,6,21290.36
500,60000,335,235,1500,1000,335.58,4.7,20,7,20579.27
500,60000,335,235,1500,1000,335.58,4.7,20,8,26951.41
500,60000,335,235,1500,1000,335.58,4.7,20,9,25937.51
500,60000,335,235,1500,1000,335.58,4.7,20,10,26909.2
500,60000,335,235,1500,1000,335.58,4.7,20,11,31700
500,60000,335,235,1500,1000,335.58,4.7,20,12,27900
500,60000,335,235,1500,1000,335.58,4.7,25,1,0
500,60000,335,235,1500,1000,335.58,4.7,25,2,22730.65
500,60000,335,235,1500,1000,335.58,4.7,25,3,25979.14
500,60000,335,235,1500,1000,335.58,4.7,25,4,27993.96
500,60000,335,235,1500,1000,335.58,4.7,25,5,27722.3
500,60000,335,235,1500,1000,335.58,4.7,25,6,26102.38
500,60000,335,235,1500,1000,335.58,4.7,25,7,29001.12
500,60000,335,235,1500,1000,335.58,4.7,25,8,35200.16
500,60000,335,235,1500,1000,335.58,4.7,25,9,33576.02
500,60000,335,235,1500,1000,335.58,4.7,25,10,31890.45
500,60000,335,235,1500,1000,335.58,4.7,25,11,42500
500,60000,335,235,1500,1000,335.58,4.7,25,12,34300
500,60000,335,235,1500,1000,335.58,4.7,30,1,0
500,60000,335,235,1500,1000,335.58,4.7,30,2,33667.19
500,60000,335,235,1500,1000,335.58,4.7,30,3,31507.07
500,60000,335,235,1500,1000,335.58,4.7,30,4,35263.46
500,60000,335,235,1500,1000,335.58,4.7,30,5,36188.63
500,60000,335,235,1500,1000,335.58,4.7,30,6,33704.33
500,60000,335,235,1500,1000,335.58,4.7,30,7,36430.3
500,60000,335,235,1500,1000,335.58,4.7,30,8,42722.67
500,60000,335,235,1500,1000,335.58,4.7,30,9,41078.61
500,60000,335,235,1500,1000,335.58,4.7,30,10,47775.24
500,60000,335,235,1500,1000,335.58,4.7,30,11,43000
500,60000,335,235,1500,1000,335.58,4.7,30,12,42700
500,60000,335,235,1500,1000,335.58,4.7,35,1,0
500,60000,335,235,1500,1000,335.58,4.7,35,2,36078.89
500,60000,335,235,1500,1000,335.58,4.7,35,3,37815.12
500,60000,335,235,1500,1000,335.58,4.7,35,4,38949.63
500,60000,335,235,1500,1000,335.58,4.7,35,5,39911.86
500,60000,335,235,1500,1000,335.58,4.7,35,6,38282.79
500,60000,335,235,1500,1000,335.58,4.7,35,7,42247.22
500,60000,335,235,1500,1000,335.58,4.7,35,8,56832.13
500,60000,335,235,1500,1000,335.58,4.7,35,9,45235
500,60000,335,235,1500,1000,335.58,4.7,35,10,50958.57
500,60000,335,235,1500,1000,335.58,4.7,35,11,60000
500,60000,335,235,1500,1000,335.58,4.7,35,12,60200
500,60000,335,235,1250,1250,294.46,4.7,37.5,1,0
500,60000,335,235,1250,1250,294.46,4.7,37.5,2,45180.92
500,60000,335,235,1250,1250,294.46,4.7,37.5,3,42010.13
500,60000,335,235,1250,1250,294.46,4.7,37.5,4,42749.85
500,60000,335,235,1250,1250,294.46,4.7,37.5,5,38256.58
500,60000,335,235,1250,1250,294.46,4.7,37.5,6,42944.41
500,60000,335,235,1250,1250,294.46,4.7,37.5,7,55658.11
500,60000,335,235,1250,1250,294.46,4.7,37.5,8,53667.11
500,60000,335,235,1250,1250,294.46,4.7,37.5,9,55457.56
500,60000,335,235,1250,1250,294.46,4.7,37.5,10,59465.03
500,60000,335,235,1250,1250,294.46,4.7,37.5,11,62314
500,60000,335,235,1250,1250,294.46,4.7,37.5,12,64281.76
