z,v
1.33,1.07E+04
1.33,1.07E+04
1.33,1.07E+04
1.33,1.07E+04
1.34,1.07E+04
1.34,1.07E+04
1.34,1.07E+04
1.34,1.07E+04
1.34,1.07E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.11E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.23E+04
1.34,1.30E+04
1.34,1.30E+04
1.34,1.30E+04
1.34,1.30E+04
1.34,1.30E+04
1.34,1.30E+04
1.34,1.30E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.31E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.33E+04
1.34,1.38E+04
1.34,1.38E+04
1.34,1.38E+04
1.34,1.38E+04
1.34,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.38E+04
1.33,1.45E+04
1.33,1.45E+04
1.33,1.45E+04
1.33,1.45E+04
1.33,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.32,1.45E+04
1.31,1.45E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.31,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.48E+04
1.3,1.46E+04
1.3,1.46E+04
1.3,1.46E+04
1.3,1.46E+04
1.3,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.29,1.46E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.28,1.40E+04
1.27,1.40E+04
1.27,1.40E+04
1.27,1.40E+04
1.27,1.40E+04
1.27,1.40E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.27,1.31E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.22E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.17E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.26,1.11E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,1.05E+04
1.27,9.87E+03
1.27,9.87E+03
1.27,9.87E+03
1.27,9.87E+03
1.27,9.87E+03
1.27,9.87E+03
1.27,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.87E+03
1.28,9.53E+03
1.28,9.53E+03
1.28,9.53E+03
1.28,9.53E+03
1.28,9.53E+03
1.28,9.53E+03
1.29,9.53E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.50E+03
1.29,9.49E+03
1.29,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.49E+03
1.3,9.50E+03
1.3,9.50E+03
1.3,9.50E+03
1.31,9.50E+03
1.31,9.50E+03
1.31,9.50E+03
1.31,9.50E+03
1.31,9.50E+03
1.31,9.50E+03
1.31,9.50E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.31,9.55E+03
1.32,9.55E+03
1.32,9.55E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,9.79E+03
1.32,1.01E+04
1.32,1.01E+04
1.32,1.01E+04
1.32,1.01E+04
1.32,1.01E+04
1.32,1.01E+04
1.32,1.01E+04
1.33,1.01E+04
1.33,1.01E+04
1.33,1.01E+04
1.33,1.01E+04
1.33,1.01E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.03E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.04E+04
1.33,1.05E+04
1.33,1.05E+04
1.33,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.04E+04
1.34,1.02E+04
1.34,1.02E+04
1.34,1.02E+04
1.34,1.02E+04
1.34,1.02E+04
1.34,1.02E+04
1.35,1.02E+04
1.35,1.02E+04
1.35,1.02E+04
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.35,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.36,9.97E+03
1.37,9.97E+03
1.37,9.97E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.37,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,9.86E+03
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.39,1.08E+04
1.39,1.08E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.18E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.24E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.34E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.39,1.40E+04
1.38,1.40E+04
1.38,1.40E+04
1.38,1.40E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.49E+04
1.38,1.52E+04
1.38,1.52E+04
1.38,1.52E+04
1.38,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.52E+04
1.37,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.51E+04
1.36,1.50E+04
1.36,1.50E+04
1.36,1.50E+04
1.36,1.50E+04
1.35,1.50E+04
1.35,1.50E+04
1.35,1.50E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.35,1.49E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.34,1.44E+04
1.33,1.44E+04
1.33,1.44E+04
1.33,1.44E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.33,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.37E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.29E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.18E+04
1.32,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.08E+04
1.33,1.05E+04
1.33,1.05E+04
1.33,1.05E+04
1.33,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.34,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.05E+04
1.35,1.07E+04
1.35,1.07E+04
1.36,1.07E+04
1.36,1.07E+04
1.36,1.07E+04
1.36,1.07E+04
1.36,1.07E+04
1.36,1.07E+04
1.36,1.07E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.36,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.09E+04
1.37,1.09E+04
1.37,1.09E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.37,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.08E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.07E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.38,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.4,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.41,1.03E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.13E+04
1.42,1.21E+04
1.42,1.21E+04
1.42,1.21E+04
1.42,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.21E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.32E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.43,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.53E+04
1.42,1.53E+04
1.42,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.41,1.53E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.4,1.55E+04
1.39,1.55E+04
1.39,1.55E+04
1.39,1.55E+04
1.39,1.55E+04
1.39,1.55E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.39,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.53E+04
1.38,1.46E+04
1.38,1.46E+04
1.38,1.46E+04
1.38,1.46E+04
1.38,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.46E+04
1.37,1.37E+04
1.37,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.37E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.28E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.22E+04
1.36,1.16E+04
1.36,1.16E+04
1.36,1.16E+04
1.36,1.16E+04
1.36,1.16E+04
1.36,1.16E+04
1.36,1.16E+04
1.36,1.16E+04
1.37,1.16E+04
1.37,1.16E+04
1.37,1.16E+04
1.37,1.16E+04
1.37,1.16E+04
1.37,1.16E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.37,1.07E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.38,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.03E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.39,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.05E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.4,1.10E+04
1.41,1.10E+04
1.41,1.10E+04
1.41,1.10E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.41,1.11E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.10E+04
1.42,1.08E+04
1.42,1.08E+04
1.42,1.08E+04
1.42,1.08E+04
1.42,1.08E+04
1.42,1.08E+04
1.42,1.08E+04
1.42,1.08E+04
1.43,1.08E+04
1.43,1.08E+04
1.43,1.08E+04
1.43,1.08E+04
1.43,1.08E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.43,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.08E+04
1.45,1.11E+04
1.45,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.11E+04
1.46,1.17E+04
1.46,1.17E+04
1.46,1.17E+04
1.46,1.17E+04
1.46,1.17E+04
1.46,1.17E+04
1.46,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.17E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
